"age","inc","educ","fsize","marr","twoearn","db","pira","hown"
37,15156,12,4,0,0,0,0,0
56,12036,10,3,0,0,0,0,1
32,4668,12,5,1,0,0,0,0
41,80439,12,2,1,1,0,0,0
26,10710,12,1,0,0,0,0,0
48,9180,12,2,0,0,0,0,1
53,18696,11,6,0,0,0,0,1
45,11766,7,5,1,0,0,0,1
37,15771,14,1,1,0,0,0,0
27,22047,14,1,0,0,0,1,0
63,16536,9,3,1,0,0,0,1
28,5412,12,1,0,0,0,0,0
52,43212,18,1,0,0,1,1,1
43,58569,16,2,1,1,0,1,0
29,30633,12,2,0,0,0,0,0
42,9948,3,5,0,0,0,0,0
57,14232,9,1,0,0,0,0,1
54,15594,15,4,0,0,0,0,1
33,11376,12,3,0,0,0,0,1
63,27885,12,3,1,0,0,1,1
57,12516,14,4,1,1,0,0,1
35,102171,18,4,1,0,1,1,1
29,52047,1,2,1,1,1,0,1
36,13821,14,2,0,0,0,0,1
41,52182,16,4,1,0,0,1,1
30,36693,12,4,1,1,0,0,1
31,20436,12,4,1,0,0,0,0
37,22680,14,4,1,0,0,0,1
27,20100,1,3,0,0,0,0,0
52,23307,12,3,1,1,0,0,1
42,6639,12,1,0,0,0,1,1
48,25662,12,2,1,0,0,0,1
34,8988,14,6,0,0,0,0,1
55,34320,12,3,1,1,0,1,1
59,242124,12,2,1,0,0,1,1
25,18447,12,4,1,1,1,0,1
51,6240,10,3,0,0,0,0,0
36,19791,11,1,0,0,1,0,0
34,18744,12,6,1,0,0,0,1
55,55500,16,3,1,0,0,0,1
40,22800,11,5,1,1,0,0,1
29,14850,12,2,0,0,0,0,1
47,27006,14,2,0,0,0,1,1
57,21840,14,3,0,0,0,0,1
41,12504,12,4,0,0,0,0,0
31,15300,12,4,0,0,1,0,1
42,14640,13,1,0,0,0,0,0
31,37524,12,7,1,0,0,0,1
36,17928,14,3,0,0,0,0,0
28,25800,16,1,0,0,0,0,0
58,22302,12,2,1,1,0,0,0
27,40584,16,1,0,0,1,1,0
52,73110,16,2,1,1,1,1,1
55,23640,11,2,1,1,0,1,1
38,35805,15,4,0,0,0,0,0
43,25371,12,1,0,0,0,0,1
27,52860,12,1,0,0,0,0,0
42,10428,12,3,0,0,0,0,1
47,10098,12,2,0,0,0,0,0
59,46500,12,3,1,0,0,1,1
30,19644,12,2,0,0,1,0,0
26,70443,16,2,1,1,0,1,0
33,58149,12,3,1,1,0,0,0
29,54060,14,3,1,1,1,0,0
32,40800,12,1,0,0,0,0,0
40,19044,12,4,0,0,1,0,0
29,7788,12,3,0,0,0,0,0
42,36468,15,5,0,0,1,0,1
55,32115,12,2,0,0,0,1,1
35,12420,12,2,0,0,1,0,0
42,53100,17,6,1,0,0,1,1
32,36150,12,4,1,1,0,0,1
48,6000,14,1,0,0,0,0,0
32,24060,12,4,1,0,0,0,0
26,39660,18,2,1,1,0,0,1
48,31905,12,2,1,0,0,1,1
32,15216,3,10,1,0,0,0,0
48,27000,16,5,1,0,0,0,1
45,23028,16,2,0,0,0,0,1
52,35340,11,2,1,1,0,0,1
36,48573,18,3,1,0,0,1,1
63,65457,18,1,0,0,1,1,1
26,25815,16,1,0,0,0,0,0
35,16896,12,3,0,0,0,0,0
63,15993,12,2,1,0,0,1,1
31,44868,12,4,1,1,0,0,0
26,18030,14,1,0,0,0,0,0
61,26982,13,1,0,0,1,0,0
35,48615,12,4,1,1,1,0,0
38,47043,16,5,1,1,1,0,1
28,39045,12,2,1,1,0,0,0
33,24606,12,2,1,1,1,0,1
37,20403,6,1,0,0,0,0,0
60,0,7,1,0,0,0,0,0
31,7293,12,1,0,0,0,0,0
49,48168,12,1,0,0,1,0,1
43,25056,13,4,1,0,0,0,1
35,31200,12,1,0,0,0,1,1
48,30402,12,4,1,1,0,0,1
47,74970,12,4,1,1,1,0,1
26,21456,13,1,0,0,0,0,0
35,21450,12,5,1,0,0,0,1
28,20916,12,1,0,0,0,0,0
60,81618,12,3,1,1,0,0,1
45,14427,14,3,1,0,1,1,1
48,32595,11,4,1,0,0,0,1
40,9690,5,5,1,0,0,0,1
51,11094,12,3,1,0,0,0,1
63,29013,12,2,1,0,0,1,1
59,21921,11,2,1,0,0,0,1
25,17280,6,4,1,0,0,0,0
25,11652,12,3,0,0,0,0,0
63,42300,14,1,0,0,0,0,1
32,15009,16,4,1,0,0,0,0
25,21150,18,1,0,0,0,0,0
55,15135,14,1,0,0,0,0,0
38,92253,18,3,0,0,1,1,0
63,61245,12,3,1,0,0,1,1
39,62610,18,3,1,1,0,1,1
39,17412,12,3,0,0,0,0,0
37,19236,14,1,0,0,1,0,0
26,26388,13,4,1,1,1,0,0
39,16341,12,2,0,0,0,0,1
32,40215,14,2,1,1,0,0,0
43,65973,12,6,1,1,0,0,1
26,43275,13,2,1,1,0,0,1
32,28599,12,1,0,0,0,0,1
54,28329,16,2,0,0,0,1,1
47,25533,11,2,0,0,1,0,0
51,10509,8,2,1,0,0,0,0
54,22074,12,2,0,0,0,0,1
37,56346,14,4,1,1,0,0,1
29,17970,12,3,1,0,0,0,1
39,35178,14,5,1,0,0,1,1
39,15300,16,6,1,0,0,1,0
35,50424,13,4,1,1,0,1,1
44,17850,12,1,0,0,0,0,1
31,34818,17,4,1,0,0,1,1
54,75876,14,2,1,1,0,1,1
60,39288,10,2,1,0,0,1,1
63,10146,12,2,1,0,0,0,1
40,86781,16,2,1,1,0,0,1
30,21690,12,5,1,1,0,0,1
39,38454,12,3,1,1,1,0,0
27,8814,12,2,0,0,0,0,0
28,38466,16,2,1,0,0,0,1
43,83886,14,5,1,1,0,1,1
39,16140,12,5,1,0,0,0,0
30,13440,16,3,0,0,0,0,1
28,31824,12,5,1,1,0,0,1
32,14997,12,12,1,0,0,0,0
29,45687,16,2,1,1,0,1,0
55,29097,12,2,1,1,0,0,1
48,26952,13,6,1,0,0,0,1
32,37593,16,4,1,1,1,0,0
28,6006,10,2,0,0,0,0,0
32,14925,14,1,0,0,0,0,0
32,36000,18,5,1,0,0,0,0
35,24033,13,2,0,0,0,0,0
36,77010,16,4,1,1,0,1,1
48,40641,12,1,0,0,0,1,1
32,25314,12,1,0,0,0,0,0
34,17253,12,2,1,0,1,0,1
29,12216,16,1,0,0,0,0,0
35,23973,12,1,0,0,0,1,0
34,13584,13,1,0,0,0,0,0
31,25560,16,3,1,0,0,0,0
27,25500,14,1,0,0,0,0,0
37,49806,18,1,0,0,0,1,0
45,57915,14,3,1,1,0,0,1
49,30300,16,3,0,0,0,1,1
28,57612,16,2,1,1,0,0,1
47,13644,10,3,0,0,0,0,1
55,10200,10,1,0,0,0,0,0
26,32748,12,4,1,1,0,0,1
50,31278,12,5,1,0,0,0,1
34,8400,13,3,1,0,0,0,0
37,25455,12,4,1,0,0,0,1
29,22464,16,2,0,0,1,1,1
52,48000,12,3,1,1,0,1,0
38,31875,12,4,1,1,1,0,1
41,7824,14,1,0,0,0,0,0
59,20769,11,2,1,1,0,1,0
42,23430,13,5,0,0,0,0,0
32,43521,14,4,1,1,0,0,1
55,65124,13,2,1,1,1,0,1
55,34248,17,2,0,0,1,0,1
33,8670,13,2,1,0,0,0,0
62,20151,5,2,1,0,0,0,1
61,11424,9,1,0,0,1,0,1
57,20094,8,2,1,0,0,0,1
36,46710,14,5,1,0,0,1,1
52,56514,18,2,0,0,0,1,1
35,55788,18,1,0,0,0,0,1
56,39117,12,5,1,1,0,0,1
39,21300,12,3,1,0,0,0,1
30,31725,12,6,1,0,0,0,1
33,28560,12,4,1,1,0,0,0
25,6138,12,3,1,0,0,0,0
39,13773,16,1,0,0,0,0,0
51,39165,18,3,1,0,0,1,1
59,1950,12,1,0,0,0,0,1
28,34503,14,3,1,1,0,0,1
45,17442,11,5,0,0,0,0,0
53,50439,12,3,1,1,1,1,1
35,26550,12,2,0,0,1,0,1
44,22500,18,1,0,0,0,0,0
46,9720,12,1,0,0,1,1,0
29,21276,13,2,0,0,0,0,1
30,85569,16,2,1,1,0,1,0
30,27624,12,1,0,0,1,0,1
52,92724,14,2,1,1,0,1,1
58,22050,8,1,0,0,0,1,1
64,6498,13,1,0,0,0,0,0
45,54255,17,4,1,1,0,0,0
47,8019,12,1,0,0,0,0,0
50,28908,13,3,1,1,1,1,1
57,14280,11,2,0,0,0,0,1
28,17643,12,1,0,0,0,0,0
57,19260,9,3,1,0,0,0,0
34,21600,13,3,1,1,0,0,0
30,12525,12,2,0,0,0,0,0
35,41280,13,4,1,1,1,0,1
38,59229,12,5,1,1,0,0,1
31,28356,12,5,1,1,0,0,0
36,28464,12,3,0,0,0,0,0
49,41154,12,4,1,1,0,0,1
62,19236,8,1,0,0,0,0,0
27,18909,12,2,0,0,0,0,0
56,80400,14,2,1,1,1,1,1
55,76077,12,3,1,1,1,1,1
33,13749,12,1,0,0,0,0,0
30,39957,16,4,1,0,0,0,0
34,35184,12,1,0,0,1,0,1
55,25710,13,1,0,0,0,0,1
59,76899,12,2,1,0,0,1,1
41,28050,16,4,0,0,0,1,1
46,9180,6,5,0,0,0,0,0
44,23055,18,1,0,0,0,1,1
35,26460,12,1,0,0,0,0,1
38,22194,14,2,1,0,0,1,1
33,17454,13,1,0,0,0,0,0
42,58629,16,4,1,1,0,0,1
35,31443,12,4,1,1,0,0,0
30,13152,10,3,0,0,0,0,1
63,24096,6,2,1,0,0,0,1
48,30660,16,3,1,0,1,0,0
29,18168,10,4,0,0,0,0,0
48,45618,14,4,1,1,0,1,1
59,42858,12,3,1,0,0,0,1
58,21822,12,1,0,0,1,0,1
54,52770,14,5,1,0,0,1,1
28,36300,16,1,0,0,0,0,0
26,17919,12,4,1,0,0,0,0
36,37077,12,4,1,1,0,0,1
44,54492,15,2,1,1,0,0,1
50,27330,14,4,1,1,0,0,0
30,22800,10,5,1,0,0,0,1
41,12588,13,2,0,0,0,0,1
30,23118,16,1,0,0,1,0,0
30,22641,18,1,0,0,1,0,0
48,25692,8,5,1,1,0,0,1
29,29730,14,3,1,1,0,0,1
62,16524,8,4,0,0,0,0,1
44,60903,11,3,1,1,0,0,0
37,33996,16,1,0,0,0,0,1
31,33513,11,7,1,1,0,0,0
34,44625,12,1,0,0,0,0,0
54,50553,16,2,1,1,0,1,1
39,14382,15,3,0,0,0,0,0
27,20385,16,1,0,0,0,0,0
34,28410,15,2,0,0,1,0,0
31,28248,14,1,0,0,1,0,1
56,39180,7,2,0,0,1,1,0
44,5436,12,2,0,0,0,0,1
32,24990,12,5,1,0,0,0,1
27,13482,12,3,1,0,0,0,0
52,15096,12,7,1,0,0,0,0
30,27840,16,1,0,0,0,0,1
25,55890,14,2,1,1,0,1,1
56,38382,9,2,1,1,0,0,0
25,20004,16,1,0,0,0,0,0
25,28254,12,3,1,1,0,0,0
27,86790,12,4,1,1,0,0,0
30,33420,12,4,1,1,0,0,0
43,43146,14,7,1,0,0,0,1
35,9354,7,6,1,0,0,0,0
33,17328,12,5,0,0,0,0,0
39,33078,16,1,0,0,0,0,0
57,15930,5,1,0,0,0,0,0
57,66960,15,4,1,0,0,1,1
41,21081,11,1,0,0,1,0,0
35,24123,14,3,0,0,1,0,0
42,18540,12,3,1,0,0,0,1
29,11505,15,1,0,0,0,0,0
49,57615,14,2,1,1,0,0,1
34,36702,10,4,1,1,1,0,1
31,15360,11,1,0,0,0,0,0
29,19848,11,4,1,1,1,0,1
33,53700,12,4,1,1,0,0,0
25,37236,13,3,1,1,0,1,1
41,15876,12,1,0,0,1,0,1
50,30420,16,2,1,0,0,0,0
32,35751,14,4,1,1,0,0,0
32,24024,18,1,0,0,0,0,0
34,21603,16,1,0,0,0,0,0
38,51798,14,2,0,0,0,0,1
40,59340,16,4,1,1,0,1,1
35,28893,11,4,1,1,0,0,1
45,27786,12,3,1,1,0,0,1
26,12375,11,4,1,0,0,0,0
32,62352,17,1,0,0,0,1,1
25,30957,14,2,1,1,0,0,0
29,59652,16,3,1,1,0,1,1
46,51339,12,4,1,1,0,0,1
54,98907,16,2,1,1,0,1,1
26,14616,16,2,0,0,0,0,0
43,57645,18,2,0,0,1,0,0
43,11452,13,1,0,0,1,0,0
64,30174,18,1,0,0,0,0,0
28,21600,12,3,1,1,0,1,1
34,9081,12,2,0,0,0,0,0
36,24048,16,1,0,0,0,1,1
35,21132,18,1,0,0,0,0,1
48,31506,13,5,1,1,0,0,1
33,33006,15,3,1,1,1,0,1
46,20121,12,2,1,1,0,0,1
33,30963,12,5,1,0,0,0,1
58,30264,17,3,1,0,1,1,0
25,26535,14,2,1,0,0,0,0
35,28782,13,5,1,1,0,0,1
49,31944,13,2,0,0,1,0,1
55,27600,17,3,0,0,1,0,0
43,40428,13,5,1,1,0,0,1
25,5712,18,1,0,0,0,0,0
31,11220,12,1,0,0,0,0,0
49,7500,14,4,0,0,0,0,1
43,37392,16,6,1,1,0,1,0
27,38874,17,1,0,0,1,0,0
49,105330,16,2,1,1,0,1,1
43,14280,4,4,1,0,0,0,0
54,31587,10,2,1,0,0,0,1
45,11250,12,1,1,0,0,0,0
51,14493,9,2,0,0,0,1,0
38,14892,12,5,1,1,0,0,0
45,20430,12,4,0,0,0,0,1
30,32784,13,2,1,1,0,0,0
62,6948,13,1,0,0,0,1,1
35,27129,12,2,0,0,1,0,1
28,22440,16,1,0,0,0,0,1
56,71748,12,3,1,1,1,1,1
26,35493,12,4,1,1,0,0,0
42,47010,18,3,0,0,1,1,1
28,18234,8,3,1,0,0,0,1
55,21150,16,5,1,0,0,0,1
57,12792,16,1,0,0,1,0,1
35,16977,13,2,0,0,1,0,0
40,41616,12,2,0,0,1,0,1
47,26316,12,5,1,0,1,0,1
35,4395,9,4,1,0,0,0,0
46,7680,6,5,1,1,0,0,0
63,24057,8,3,1,0,0,0,1
33,21960,16,1,0,0,0,0,0
38,33855,12,4,1,1,1,0,0
59,23808,9,2,1,0,1,0,1
28,15708,10,2,1,0,0,0,1
54,25380,12,2,0,0,0,0,1
32,29940,12,6,1,0,0,0,1
56,14703,10,1,0,0,1,0,1
32,86280,12,4,1,1,1,0,0
41,70275,14,4,1,1,0,0,1
30,25380,10,3,1,1,0,0,0
36,61446,12,3,1,0,0,1,1
44,30861,15,4,0,0,0,0,1
58,34089,12,4,1,1,0,0,1
25,14079,12,1,0,0,0,0,0
48,10200,13,1,0,0,0,0,0
29,13500,12,2,0,0,0,0,0
35,16140,12,1,0,0,0,0,1
49,10215,5,4,0,0,1,0,0
36,67320,12,4,1,1,0,1,1
32,29550,14,3,0,0,0,0,1
27,54000,12,1,0,0,0,0,0
35,22110,14,4,1,0,0,0,1
37,18000,12,1,0,0,0,0,0
25,16302,13,6,1,0,0,0,0
33,35400,12,2,0,0,0,0,1
45,15054,12,4,0,0,0,0,1
53,106956,16,3,1,0,0,1,1
39,63294,14,5,1,1,1,0,1
38,56430,12,3,1,1,0,0,0
27,59331,12,2,1,1,0,0,1
50,65901,15,4,1,1,0,1,1
39,7470,12,1,0,0,1,0,0
57,14292,12,1,0,0,0,0,1
27,15852,15,1,0,0,1,0,0
52,17106,12,4,1,1,0,1,1
47,74670,12,3,1,1,0,1,1
25,37425,12,2,1,1,0,0,1
50,25251,11,4,1,0,0,0,1
37,56085,16,2,1,1,0,0,1
37,32631,11,4,1,1,0,0,1
42,33480,16,2,0,0,0,0,0
44,79041,16,1,0,0,1,0,0
49,10713,11,2,0,0,0,0,0
43,7542,12,3,0,0,0,0,1
34,10056,3,7,1,0,0,0,1
47,30075,12,3,1,0,0,1,1
39,7806,9,4,1,0,0,0,1
40,16875,12,4,1,0,1,0,1
36,26952,13,4,1,1,0,0,1
63,46122,13,2,1,0,0,0,1
36,9933,18,4,1,1,0,1,1
55,23484,12,2,1,0,0,1,1
25,27480,12,3,1,1,0,0,1
30,25422,12,4,1,1,1,0,1
43,26580,12,3,0,0,0,0,1
38,42378,14,4,1,1,0,0,1
27,8103,12,1,0,0,0,0,0
37,9600,12,2,0,0,0,0,1
32,9144,12,1,0,0,0,0,1
59,9078,6,2,1,0,0,0,1
37,44316,13,2,1,0,0,0,1
36,24000,12,5,1,1,0,0,1
54,46839,16,2,0,0,0,1,1
42,13851,8,4,0,0,1,0,0
35,40572,8,1,0,0,1,0,0
29,34923,12,1,0,0,0,0,0
37,23193,12,7,1,1,0,0,1
31,28800,12,8,1,0,0,0,0
62,61680,12,2,1,0,0,1,1
45,90300,16,4,1,1,0,1,1
46,36369,13,3,1,0,0,0,0
55,23160,12,4,0,0,0,1,1
25,57147,16,2,1,1,1,1,0
54,53133,18,3,1,1,0,0,0
50,76395,17,3,1,1,0,1,1
34,27345,10,5,1,0,0,0,1
46,72099,16,2,1,0,0,0,1
59,37992,12,7,1,0,0,0,1
27,77781,18,2,1,1,1,1,1
42,14673,6,6,1,1,0,0,1
54,95634,16,2,1,1,0,1,1
36,25866,16,3,0,0,0,0,0
64,19374,12,2,1,1,0,1,1
56,47877,10,2,1,1,0,1,1
40,8031,12,2,0,0,0,0,0
43,37215,16,2,0,0,1,0,1
51,29820,12,2,1,0,1,0,1
29,62520,16,2,1,0,0,0,0
37,18942,14,4,0,0,0,0,0
53,39192,10,2,1,1,0,1,1
29,37704,12,3,1,1,0,0,1
46,96060,12,1,0,0,0,0,0
25,18903,12,1,0,0,1,0,0
28,12750,12,3,0,0,0,0,0
31,35856,12,5,1,0,0,0,0
28,48288,16,1,0,0,0,0,0
57,87063,13,3,1,0,0,0,1
30,54744,13,4,1,1,1,0,1
46,15540,12,1,0,0,1,0,0
34,51408,12,2,1,1,0,0,1
29,20400,14,4,1,0,0,0,1
49,74310,12,6,1,1,0,0,1
61,28926,16,5,1,1,0,1,1
27,23550,12,3,1,0,0,0,0
57,13608,11,2,0,0,1,0,0
28,5280,14,3,0,0,0,0,0
38,24888,13,1,0,0,1,0,1
27,11025,12,3,1,0,0,0,1
37,6309,6,7,1,0,0,0,0
44,23787,13,5,1,0,0,0,1
28,37680,12,3,1,1,0,0,0
38,38349,12,4,1,1,0,0,1
25,5820,12,4,1,0,0,0,0
63,20322,14,1,0,0,0,0,1
31,16680,16,1,0,0,0,0,0
38,11400,12,2,0,0,0,0,0
35,33759,13,3,1,1,0,0,1
34,34680,12,1,0,0,0,0,1
53,32049,16,1,0,0,0,0,0
61,54192,14,2,1,0,1,1,1
29,22440,12,2,1,0,0,0,1
44,127200,18,2,1,1,1,1,1
34,38400,16,3,1,0,0,1,1
32,74862,18,3,1,1,1,1,1
53,37800,12,2,0,0,0,0,1
40,86400,18,5,1,0,0,1,1
44,42024,12,4,1,1,1,0,0
32,25500,10,3,1,0,0,0,1
29,33075,14,3,1,1,0,0,1
27,16860,12,1,0,0,0,0,0
41,13572,12,2,0,0,0,0,0
41,49956,18,4,1,1,1,1,1
44,21288,12,3,0,0,0,0,0
47,36768,16,2,0,0,1,1,1
33,73680,18,2,1,1,0,0,1
28,18360,16,1,0,0,0,0,0
59,55356,9,4,1,1,0,1,1
32,10176,11,5,1,0,0,0,1
52,21090,14,4,1,1,0,0,1
39,11808,5,5,1,1,0,0,0
43,24090,12,1,0,0,1,0,0
43,10560,11,3,0,0,0,0,1
31,38802,12,6,0,0,1,0,0
30,37161,12,2,1,1,0,0,1
45,10200,10,2,0,0,0,0,0
36,25200,12,4,0,0,0,0,0
51,16968,13,4,0,0,1,0,1
30,57585,18,3,1,1,0,0,0
27,11940,12,4,1,0,0,0,0
40,31785,14,6,1,0,0,0,1
32,9033,12,4,1,1,0,0,0
55,71757,18,4,1,1,1,0,1
27,8364,10,1,0,0,0,0,0
33,16458,12,1,0,0,0,0,0
31,15840,13,5,1,0,0,0,0
25,20508,13,3,1,1,0,0,0
26,47652,14,2,1,1,0,0,0
33,30864,12,7,1,1,1,0,1
31,8784,12,5,0,0,0,1,0
34,29205,12,6,1,1,0,0,0
55,15930,9,1,0,0,0,0,1
42,33726,14,3,1,0,1,0,1
38,31206,12,3,1,1,0,0,1
38,42684,14,5,1,1,0,0,0
45,54738,13,4,1,1,0,0,1
47,28866,12,3,1,1,0,0,0
33,30192,16,1,0,0,0,0,1
34,62703,13,4,1,1,0,0,1
43,10980,12,3,0,0,0,0,1
32,10164,12,5,0,0,0,0,1
30,42150,16,1,0,0,0,1,1
28,14400,5,2,0,0,0,0,0
28,16830,13,1,0,0,1,0,0
57,12555,12,1,0,0,0,0,0
42,28377,12,4,1,1,0,0,1
34,16647,12,4,0,0,0,0,1
63,26055,12,2,1,0,1,1,1
31,9096,12,2,0,0,0,0,0
38,20817,18,1,0,0,0,0,0
52,100086,14,2,1,0,0,1,0
27,41925,16,2,1,1,0,0,0
42,40740,12,5,1,1,0,1,1
33,36051,15,5,1,0,0,0,0
41,13689,12,2,0,0,0,0,1
27,10200,7,2,1,0,0,0,0
38,8130,12,5,0,0,0,0,0
48,23412,12,6,1,0,0,0,1
31,12093,14,1,0,0,0,1,1
26,30600,12,1,0,0,1,0,1
30,16560,12,4,1,0,0,0,0
34,36120,12,3,1,1,0,0,0
40,19548,16,3,0,0,1,1,1
27,12660,14,3,0,0,0,0,0
42,30000,18,3,0,0,1,0,0
34,11730,9,2,0,0,1,0,1
37,28236,12,1,0,0,1,0,0
32,6030,8,3,0,0,0,0,0
41,59400,12,1,0,0,1,0,1
57,25200,12,1,0,0,0,0,1
56,14730,11,1,0,0,1,0,0
43,25500,14,1,0,0,0,0,1
46,11856,13,1,0,0,0,0,0
45,41886,12,4,1,1,0,0,1
40,29190,17,5,0,0,0,0,1
28,31440,12,4,1,1,0,0,1
43,10800,12,5,1,1,0,0,0
41,12471,12,1,0,0,1,0,0
26,33672,14,1,0,0,0,0,0
34,34932,14,5,1,1,0,0,0
26,5268,14,2,0,0,0,0,0
27,29676,14,1,0,0,1,0,1
46,26022,13,2,0,0,1,0,1
37,36852,16,4,1,1,0,1,1
39,21945,16,1,0,0,0,0,1
33,54144,12,6,1,1,0,0,0
30,29820,12,4,1,0,0,0,1
41,48336,17,2,0,0,1,0,1
27,36675,12,3,1,1,1,0,1
63,41448,11,2,1,1,0,1,1
32,9600,11,2,0,0,0,0,0
43,45549,18,1,0,0,1,1,1
30,30951,6,3,1,1,0,0,0
61,97044,16,2,1,0,0,1,1
37,52020,12,4,1,0,0,0,1
26,52320,16,2,1,1,1,0,1
58,41919,10,2,1,1,0,0,1
47,1200,15,2,0,0,0,0,0
48,35970,14,4,1,0,0,1,1
43,41139,18,1,0,0,1,0,0
41,10998,13,1,0,0,0,1,1
38,61362,18,5,1,1,0,1,1
39,28980,9,4,1,0,0,0,0
60,45549,12,2,1,0,0,0,1
44,44268,14,3,1,1,0,0,1
33,27486,10,4,1,0,0,0,1
50,99810,12,5,1,0,0,0,1
44,25527,14,1,0,0,0,0,1
28,52530,18,3,0,0,1,0,1
30,25878,12,3,1,0,0,0,1
50,84600,16,7,1,1,1,0,1
35,39861,16,2,1,1,0,1,1
43,23082,17,1,0,0,1,1,1
49,38721,12,2,1,0,0,0,1
37,13314,12,2,0,0,1,0,0
38,33192,16,2,0,0,0,0,0
37,27675,12,1,0,0,0,0,0
46,54585,16,4,1,1,1,1,1
37,49650,16,5,1,1,0,1,1
39,5469,12,2,0,0,0,0,0
40,99567,18,4,1,0,0,1,1
27,27657,12,2,1,1,0,0,0
44,13728,12,5,1,1,1,0,1
40,30012,9,5,1,1,0,0,0
38,15384,13,1,0,0,1,0,0
31,36771,14,1,0,0,0,0,0
46,139137,18,2,1,1,1,0,0
51,36450,12,3,1,0,0,0,1
33,23400,12,3,0,0,0,0,0
44,42744,13,2,1,1,1,0,0
30,25809,14,3,1,1,0,1,0
27,41985,13,2,1,1,0,0,1
51,66573,16,4,1,1,0,1,1
38,95955,16,3,1,1,1,0,1
38,27813,11,3,1,1,0,1,1
49,32064,16,3,1,0,0,0,1
58,9180,11,2,0,0,0,0,0
46,31200,12,2,0,1,0,0,0
30,25440,12,3,0,0,1,0,1
43,23130,8,4,1,0,0,0,1
54,21948,18,1,0,0,1,1,0
38,14100,18,5,1,0,0,0,0
40,27735,12,4,1,1,0,0,1
52,20700,16,1,0,0,1,0,0
30,44169,12,2,1,1,0,0,1
27,15000,12,1,0,0,1,0,0
57,44589,12,8,1,1,0,1,1
30,43293,12,2,1,1,1,0,0
34,22698,14,3,0,0,0,0,0
34,6537,12,4,1,0,0,0,0
38,44874,12,1,0,0,0,0,0
55,22500,12,1,0,0,1,1,0
28,29934,14,2,1,0,0,0,0
53,7200,12,1,0,0,0,0,0
28,29604,12,3,0,0,0,0,0
28,29283,12,4,1,1,0,0,1
56,12852,5,2,1,0,0,0,0
45,80550,13,3,1,1,1,1,0
41,20535,12,3,0,0,0,1,1
31,100356,16,1,0,0,0,0,1
61,49992,12,2,1,0,0,0,1
35,55374,12,3,1,1,0,1,1
47,51150,18,1,0,0,0,1,1
43,51447,12,5,1,1,0,0,1
31,17679,14,3,0,0,1,0,0
43,22410,12,1,0,0,1,0,0
48,29238,10,4,1,0,0,0,1
42,45453,15,4,1,1,0,0,0
42,42813,18,4,1,1,1,0,1
35,37167,16,2,1,0,1,0,0
49,13491,12,1,0,0,0,0,1
38,12915,12,3,0,0,0,0,0
27,30300,12,4,1,0,0,1,0
29,14274,10,1,0,0,0,0,0
50,15414,8,4,0,0,0,0,0
41,24498,12,2,1,1,0,0,1
49,56253,12,3,1,1,1,0,0
34,7329,16,1,0,0,0,0,0
30,36639,12,4,1,1,1,0,1
27,6732,12,1,0,0,0,0,0
44,11262,8,4,1,0,0,0,0
37,32679,13,4,1,1,0,0,1
27,15600,13,3,0,0,1,0,0
57,21675,12,4,1,0,0,1,1
34,30534,12,2,1,1,0,0,1
27,34200,16,1,0,0,0,0,1
25,3723,12,2,0,0,0,0,1
45,7596,13,3,0,0,0,0,0
30,7650,15,2,0,0,0,0,0
58,70992,12,2,1,0,0,1,1
28,22806,14,3,1,1,0,0,0
60,32481,12,4,1,0,0,0,1
37,45426,15,4,1,1,0,0,0
31,19812,12,6,1,0,0,0,1
36,104343,18,3,1,1,1,0,0
50,34164,12,4,1,0,0,1,1
40,28650,12,4,1,1,0,1,1
35,93129,16,4,1,1,1,0,1
38,53925,18,4,1,1,0,1,1
41,66018,16,3,0,0,0,0,1
25,36546,15,1,1,0,0,0,0
25,26520,11,4,0,0,0,0,0
34,36225,12,4,1,0,0,0,1
52,28776,12,5,1,1,0,0,1
33,4845,12,3,0,0,0,0,0
26,18006,14,4,0,0,0,0,0
37,21381,12,1,0,0,0,0,1
26,44034,15,2,1,1,1,0,0
38,15612,16,3,0,0,1,0,1
25,24177,13,1,0,0,1,0,0
43,33366,12,1,0,0,1,0,1
46,7668,8,2,0,0,0,0,1
32,17034,12,7,1,0,0,0,0
37,12003,12,1,0,0,0,0,0
30,19932,12,1,0,0,0,0,1
28,13260,12,2,0,0,0,0,0
43,44418,18,1,0,0,0,1,1
58,28476,12,1,0,0,0,1,1
64,17604,12,1,0,0,1,1,0
37,32427,12,2,1,1,0,0,0
25,36000,11,4,1,0,0,0,1
33,24024,16,1,0,0,0,0,0
31,12870,12,1,0,0,0,0,1
46,20715,9,4,0,0,1,1,1
39,41475,12,1,0,0,1,0,0
58,17340,1,1,0,0,1,0,1
45,45270,11,4,1,0,0,0,1
44,12858,11,2,1,0,0,0,0
37,27720,16,5,1,0,0,0,1
42,34785,12,4,1,0,0,0,0
26,27960,12,3,1,1,0,0,1
53,20661,12,5,0,0,1,1,1
59,19725,13,5,0,0,0,1,1
64,17616,12,1,0,0,0,1,0
47,47802,6,6,1,1,0,0,1
34,11520,12,3,0,0,0,0,0
28,28293,14,3,1,0,0,0,0
48,43866,9,2,1,0,0,0,1
33,41925,14,3,1,1,0,0,0
25,28335,12,3,1,1,0,0,0
27,22950,12,2,1,0,0,0,0
41,58800,16,2,1,1,0,1,1
59,15984,14,4,1,0,0,1,1
39,13011,12,1,0,0,0,0,1
